94,6,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,77,28,18,3,,
95,6,2024-02-14,2,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,77,28,19,3,,
96,6,2024-02-07,2,2024-05-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,77,28,20,3,,
97,6,2024-02-07,2,2024-05-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,77,28,21,3,,
98,3,2024-02-15,2,2024-05-09,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,55,33,23,3,,
99,1,2024-02-16,2,2024-06-07,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,118,9,4,3,,
100,2,2024-02-16,2,2024-06-07,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,118,9,5,3,,
101,3,2024-02-16,2,2024-03-15,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,103,42,24,3,,
102,4,2024-02-16,2,2024-03-15,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,103,42,24,3,,
103,5,2024-04-05,2,2024-03-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,88,28,3,,
104,5,2024-04-05,2,2024-03-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,46,88,28,3,,
105,5,2024-04-05,2,2024-03-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,88,29,3,,
106,5,2024-04-05,2,2024-03-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,46,88,29,3,,
107,5,2024-04-05,2,2024-03-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,88,30,3,,
108,5,2024-04-05,2,2024-03-29,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,46,88,30,3,,
109,2,2024-02-09,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,23,67,22,3,,
110,2,2024-02-09,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,125,67,22,3,,
111,2,2024-02-09,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,23,67,23,3,,
112,2,2024-02-09,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,125,67,23,3,,
113,3,2024-03-22,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,23,67,22,3,,
114,3,2024-03-22,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,125,67,22,3,,
115,3,2024-03-22,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,23,67,23,3,,
116,3,2024-03-22,2,2024-03-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,125,67,23,3,,
117,4,2024-02-09,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,31,89,29,3,,
118,4,2024-02-09,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,31,89,30,3,,
119,6,2024-04-05,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,88,28,3,,
120,6,2024-04-05,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,46,88,28,3,,
121,6,2024-04-05,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,88,29,3,,
122,6,2024-04-05,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,46,88,29,3,,
123,6,2024-04-05,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,88,30,3,,
124,6,2024-04-05,2,2024-05-31,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,46,88,30,3,,
125,4,2024-02-12,2,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,112,24,20,1,,
126,5,2024-02-12,2,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,112,24,21,1,,
127,6,2024-02-12,2,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,119,21,16,1,,
128,6,2024-02-05,2,2024-05-27,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,119,21,17,1,,
